bookId,chapterId,verseId,verseText
12,22,14,  sacerdote hilquias aicão acbor safã asaías falar profetisa hulda esposa salum encarregado vestimenta casa senhor filho ticva filho harás hulda morava cidade baixa jerusalém contaram acontecido  
12,22,15,  senhor deus israel digam homem enviou  
12,22,16,  senhor trarei desgraça lugar moradores saber palavra livro rei judá leu  
12,22,17,  terem abandonado queimado incenso deuse provocarem ira obra mão furor acendeu lugar apagará  
12,22,18,  rei judá enviou consultar senhor digam seguinte senhor deus israel respeito palavra ouviu  
12,22,19,  visto coração enterneceu humilhou senhor ouviu ameaça fiz lugar moradores objeto horror maldição rasgou roupa chorou ouvi oração senhor  
12,22,20,  deixarei morra sepultado paz olho verão trarei lugar levaram resposta rei  
12,23,1,  rei deu ordem ancião judá jerusalém ajuntaram  
12,23,2,  rei subiu casa senhor homens judá moradores jerusalém sacerdote profeta povo menor maior rei leu palavra livro aliança encontrado casa senhor  
12,23,3,  rei pôs pé junto coluna fez aliança senhor seguir guardar mandamento testemunho estatuto coração alma cumprir palavra aliança escrita naquele livro povo concordou aliança  
12,23,4,  rei ordenou sumo sacerdote hilquias sacerdote segunda ordem guarda porta tirassem templo senhor utensílio baal poste deusa aserá exército céu queimou jerusalém campo cedrom levou cinza betel  
12,23,5,  josias destituiu sacerdote rei judá haviam escolhido queimar incenso lugares alto cidade judá redor jerusalém queimavam incenso baal sol lua planetas exército céu  
12,23,6,  tirou casa senhor poste deusa aserá levou jerusalém vale cedrom queimou reduziu pó lançou sepultura povo simples  
12,23,7,  destruiu dependências prostituto cultuais casa senhor mulheres teciam tenda poste deusa aserá  
12,23,8,  josias trouxe sacerdote cidade judá profanou lugares alto sacerdote queimavam incenso geba berseba derrubou altares porta entrada portão josué governador cidade ficavam entrava  
12,23,9,  sacerdote lugares alto ofereciam sacrifício altar senhor jerusalém comiam pães fermento irmão  
12,23,10,  josias profanou tofete ficava vale filhos hinom queimasse filho filha sacrifício moloque  
12,23,11,  tirou cavalo rei judá dedicado sol entrada casa senhor câmara natãmeleque camareiro ficava átrio queimou carro dedicado sol  
12,23,12,  rei derrubou altares sala acaz terraço altares rei judá altares manassés construído dois átrio casa senhor fez pedaço tirou dali lançou pó ribeiro cedrom  
12,23,13,  rei profanou lugares alto leste jerusalém sul monte destruição salomão rei israel construído astarote abominação sidônios quemos abominação moabita milcom abominação filhos amom  
12,23,14,  semelhantemente fez pedaço coluna cortou poste deusa aserá encheu osso humano lugar haviam estado  
12,23,15,  josias derrubou altar betel lugar alto jeroboão filho nebate construído levar israel pecar destruiu lugar alto reduziu pó altar queimou poste deusa aserá  
12,23,16,  josias olhou redor viu sepultura monte mandou tirar osso queimou altar profanou altar palavra senhor proclamada homem deus predito  
12,23,17,  rei perguntou monumento homens cidade responderam sepultura homem deus veio judá proclamou senhor acaba altar betel  
12,23,18,  josias deixemno estar mexa osso deixaram estar osso osso profeta samaria  
12,23,19,  josias tirou santuário lugares alto cidade samaria rei israel provocarem senhor ira fez santuário betel  
12,23,20,  matou sacerdote lugares alto altares queimou osso humano voltou jerusalém  
12,23,21,  rei deu ordem povo celebrem páscoa senhor deus escrito neste livro aliança  
12,23,22,  celebrou páscoa dia juízes julgaram israel durante dia rei israel dia rei judá  
12,23,23,  décimo oitavo ano reinado josias páscoa celebrada senhor jerusalém  
12,23,24,  josias eliminou médiuns feiticeiro ídolo lar ídolo abominações viam terra judá jerusalém cumprir palavra lei escrita livro sacerdote hilquias achado casa senhor  
12,23,25,  rei semelhante convertesse senhor coração alma força lei moisés levantou igual  
12,23,26,  entanto senhor desistiu furor ira ira acendeu judá provocações manassés irritado  
12,23,27,  senhor removerei presença judá removi israel rejeitarei jerusalém cidade escolhi templo nome estará  
12,23,28,  ato josias fez escrito livro história rei judá  
12,23,29,  dia josias faraó neco rei egito marchou direção rio eufrates ajudar rei assíria rei josias saiu lutar faraó neco matou megido encontro  
12,23,30,  megido servo levaram morto carro transportaram jerusalém sepultaram túmulo povo terra tomou joacaz filho josias ungiu fez rei lugar pai  
12,23,31,  joacaz vinte três ano idade começou reinar reinou três meses jerusalém mãe chamava hamutal filha jeremias libna  
12,23,32,  joacaz fez mau olho senhor pai haviam  
12,23,33,  faraó neco mandou prendêlo ribla terra hamate reinasse jerusalém impôs terra tributo três mil quatrocentos quilo prata trinta quatro quilo ouro  
12,23,34,  faraó neco colocou eliaquim filho josias rei lugar josias pai mudou nome jeoaquim levou joacaz consigo egito morreu  
12,23,35,  jeoaquim entregou prata ouro faraó dar dinheiro ordem faraó jeoaquim estabeleceu imposto terra povo terra exigiu prata ouro posse dar faraó neco  
12,23,36,  jeoaquim vinte cinco ano idade começou reinar reinou onze ano jerusalém mãe chamava zebida filha pedaías ruma  
12,23,37,  jeoaquim fez mau olho senhor pai haviam  
12,24,1,  durante reinado jeoaquim nabucodonosor rei babilônia veio judá durante três ano jeoaquim servo nabucodonosor revoltou  
12,24,2,  senhor enviou jeoaquim bando caldeu sírio moabita amonita enviou judá destruir povo conforme palavra senhor falado servo profeta  
12,24,3,  verdade aconteceu judá ordem senhor removeu povo presença pecado cometido manassés  
12,24,4,  sangue inocente derramou encheu cidade jerusalém senhor quis perdoar  
12,24,5,  ato jeoaquim fez escrito livro história rei judá  
12,24,6,  jeoaquim morreu joaquim filho reinou lugar  
12,24,7,  rei egito saiu terra rei babilônia tomou ribeiro egito rio eufrates  
12,24,8,  joaquim dezoito ano idade começou reinar reinou três meses jerusalém mãe chamava neústa filha elnatã jerusalém  
12,24,9,  joaquim fez mau olho senhor pai  
12,24,10,  naquele tempo servo nabucodonosor rei babilônia subiram jerusalém cidade cercada  
12,24,11,  nabucodonosor rei babilônia veio cidade servo sitiavam  
12,24,12,  joaquim rei judá acompanhado mãe servo príncipe oficiais entregou rei babilônia rei babilônia oitavo ano reinado levou cativo  
12,24,13,  levou dali tesouro casa senhor tesouro palácio real conforme senhor cortou pedaço utensílio ouro salomão rei israel templo senhor  
12,24,14,  nabucodonosor levou cativa jerusalém príncipe homens valente artífice ferreiro dez mil ficou povo pobre terra  
12,24,15,  levou cativo jerusalém babilônia rei joaquim mãe rei mulheres oficiais homens principais terra  
12,24,16,  rei babilônia levou cativo babilônia homens valente número sete mil mil artífice ferreiro treinados guerra  
12,24,17,  rei babilônia constituiu rei lugar joaquim tio paterno matanias mudou nome zedequias  
12,24,18,  zedequias vinte ano idade começou reinar reinou onze ano jerusalém mãe chamava hamutal filha jeremias libna  
12,24,19,  zedequias fez mau olho senhor joaquim  
12,24,20,  ira senhor jerusalém judá aconteceu ponto rejeitar presença zedequias rebelouse rei babilônia  
12,25,1,  aconteceu nono ano reinado zedequias dez dia décimo mês nabucodonosor rei babilônia veio jerusalém exército sitiaram cidade construíram rampa ataque redor  
12,25,2,  cidade ficou sitiada décimo ano reinado zedequias  
12,25,3,  nove dia quarto mês cidade via apertada fome pão povo terra  
12,25,4,  cidade arrombada embora caldeu cidade homens guerra fugiram noite caminho portão fica duas muralha jardim rei fugiram direção vale jordão  
12,25,5,  exército caldeu perseguiu rei zedequias alcançou campina jericó exército dispersou abandonou  
12,25,6,  zedequias preso levado rei babilônia ribla pronunciou sentença  
12,25,7,  mataram filhos zedequias furaram olho amarraramno corrente bronze levaram babilônia  
12,25,8,  sétimo dia quinto mês décimo nono ano reinado nabucodonosor rei babilônia nebuzaradã chefe guarda servidor rei babilônia veio jerusalém  
12,25,9,  queimou casa senhor palácio real casa jerusalém entregou chama construções importante  
12,25,10,  exército caldeu chefe guarda derrubou muralha redor jerusalém  
12,25,11,  nebuzaradã chefe guarda levou cativo resto povo ficado cidade desertores entregaram rei babilônia restante população  
12,25,12,  chefe guarda deixou pobre terra serem vinhateiros lavradores  
12,25,13,  caldeu cortaram pedaço coluna bronze casa senhor suporte mar bronze casa senhor levaram bronze babilônia  
12,25,14,  levaram panela pá apagadores recipiente incenso utensílio bronze ministrava  
12,25,15,  chefe guarda levou braseiro bacia ouro prata  
12,25,16,  duas coluna mar bronze suporte salomão casa senhor peso bronze utensílio incalculável  
12,25,17,  altura coluna oito metro capitel bronze metro trinta altura obra rede romã capitel redor bronze semelhante coluna rede  
12,25,18,  chefe guarda levou cativo seraías sumo sacerdote sofonias sacerdote três guarda porta  
12,25,19,  cidade levou oficial comandante tropa guerra cinco conselheiro rei cidade escrivãochefe exército alistava povo terra sessenta homens povo lugar cidade  
12,25,20,  nebuzaradã chefe guarda levouo rei babilônia ribla  
12,25,21,  rei babilônia matou ribla terra hamate judá levado cativo terra  
12,25,22,  povo ficado terra judá nabucodonosor rei babilônia deixado nomeou governador gedalias filho aicão filho safã  
12,25,23,  capitães exército soldado ouviram rei babilônia nomeado gedalias governador falar mispa capitães ismael filho netanias joanã filho careá seraías filho tanumete netofatita jazanias filho maacatita soldado  
12,25,24,  gedalias jurou capitães soldado precisam medo oficiais caldeu fiquem terra sirvam rei babilônia irá  
12,25,25,  sétimo mês ismael filho netanias filho elisama família real mispa dez homens atacaram gedalias mataram mataram judeu caldeu mispa  
12,25,26,  povo menor maior junto capitães tropa levantaram egito medo caldeu  
12,25,27,  trigésimo sétimo ano cativeiro joaquim rei judá dia vinte sete décimo mês evilmerodaque rei babilônia ano começou reinar libertou cárcere joaquim rei judá  
12,25,28,  falou bondoso deu lugar honra rei babilônia  
12,25,29,  permitiu deixasse usar roupa prisioneiro joaquim passou comer presença dia vida  
12,25,30,  parte rei dada subsistência vitalícia pensão diária durante dia vida  
13,1,1,  adão sete enos  
13,1,2,  cainã maalalel jarede  
13,1,3,  enoque metusalém lameque  
13,1,4,  noé cam jafé  
13,1,5,  filhos jafé gomer magogue madai javã tubal meseque tira  
13,1,6,  filhos gomer asquenaz rifate togarma  
13,1,7,  filhos javã elisá társis quitim rodanim  
13,1,8,  filhos cam cuxe mizraim pute canaã  
13,1,9,  filhos cuxe sebá havilá sabtá raamá sabtecá filhos raamá sabá dedã  
13,1,10,  cuxe gerou ninrode começou poderoso terra  
13,1,11,  mizraim gerou ludim anamim leabim naftuim  
13,1,12,  patrusim casluim descendem filisteu caftorim  
13,1,13,  canaã gerou sidom primogênito hete  
13,1,14,  jebuseu amorreu girgaseus  
13,1,15,  heveu arqueus sineus  
13,1,16,  arvadeus zemareus hamateus  
13,1,17,  filhos elão assur arfaxade lude arã uz hul geter meseque  
13,1,18,  arfaxade gerou selá selá gerou héber  
13,1,19,  héber nasceram dois filhos nome pelegue dia repartiu terra nome irmão joctã  
13,1,20,  joctã gerou almodá salefe hazarmavé jerá  
13,1,21,  hadorão uzal dicla  
13,1,22,  ebal abimael sabá  
13,1,23,  ofir havilá jobabe filhos joctã  
13,1,24,  arfaxade selá  
13,1,25,  héber pelegue reú  
13,1,26,  serugue naor tera  
13,1,27,  abrão abraão  
13,1,28,  filhos abraão isaque ismael  
13,1,29,  gerações primogênito ismael nebaiote quedar adbeel mibsão  
13,1,30,  misma dumá massá hadade temá  
13,1,31,  jetur nafis quedemá filhos ismael  
13,1,32,  filhos quetura concubina abraão deu luz zinrã jocsã medã midiã isbaque filhos jocsã sabá dedã  
13,1,33,  filhos midiã efá éfer enoque abida elda filhos quetura  
13,1,34,  abraão gerou isaque filhos isaque esaú israel  
13,1,35,  filhos esaú elifaz reuel jeú jalão coré  
13,1,36,  filhos elifaz temã omar zefi gaetã quenaz timna amaleque  
13,1,37,  filhos reuel naate zerá samá mizá  
13,1,38,  filhos seir lotã sobal zibeão aná diso eser disã  
13,1,39,  filhos lotã hori homã irmã lotã timna  
13,1,40,  filhos sobal aliã manaate ebal sefô onã filhos zibeão aías aná  
13,1,41,  filho aná disom filhos disom hanrão esbã itrã querã  
13,1,42,  filhos eser bilã zaavã jaacã filhos disã uz arã  
13,1,43,  rei reinaram terra edom rei filhos israel belá filho beor nome cidade dinabá  
13,1,44,  belá morreu lugar reinou jobabe filho zera bozra  
13,1,45,  jobabe morreu lugar reinou husão terra temanita  
13,1,46,  husão morreu lugar reinou hadade filho bedade derrotou midiã campo moabe nome cidade avite  
13,1,47,  hadade morreu lugar reinou samlá masreca  
13,1,48,  samlá morreu lugar reinou saul reobote junto eufrates  
13,1,49,  saul morreu lugar reinou baalhanã filho acbor  
13,1,50,  baalhanã morreu lugar reinou hadade nome cidade paú mulher meetabel filha matrede filha mezaabe  
13,1,51,  hadade morreu nome chefe edom timna alva jetete  
13,1,52,  oolibama elá pinom  
13,1,53,  quenaz temã mibzar  
13,1,54,  magdiel irão chefe edom  
13,2,1,  filhos israel rúben simeão levi judá issacar zebulom  
13,2,2,  dã josé benjamim naftali gade aser  
13,2,3,  filhos judá er onã selá três nasceram batesua cananeia er primogênito judá mau olho senhor senhor matou  
13,2,4,  tamar nora judá deu luz perez zera filhos judá cinco  
13,2,5,  filhos perez hezrom hamul  
13,2,6,  filhos zera zinri etã hemã calcol dara cinco  
13,2,7,  filhos carmi acar perturbador israel pecou condenada  
13,2,8,  filho etã azarias  
13,2,9,  filhos hezrom nasceram jerameel rão quelubai  
13,2,10,  rão gerou aminadabe aminadabe gerou naassom príncipe filhos judá  
13,2,11,  naassom gerou salma salma gerou boaz  
13,2,12,  boaz gerou obede obede gerou jessé  
13,2,13,  jessé gerou eliabe primogênito abinadabe simeia terceiro  
13,2,14,  natanael quarto radai quinto  
13,2,15,  ozém sexto davi sétimo  
13,2,16,  irmã zeruia abigail filhos zeruia três abisai joabe asael  
13,2,17,  abigail deu luz amasa pai amasa jéter ismaelita  
13,2,18,  calebe filho hezrom gerou filhos azuba mulher jeriote filhos jeser sobabe ardom  
13,2,19,  azuba morreu calebe tomou efrata nasceu hur  
13,2,20,  hur gerou uri uri gerou bezalel  
13,2,21,  hezrom relações filha maquir pai gileade sessenta ano idade tomou deu luz segube  
13,2,22,  segube gerou jair vinte três cidade terra gileade  
13,2,23,  gesur arã tomaram aldeia jair juntamente quenate aldeia saber sessenta lugares filhos maquir pai gileade  
13,2,24,  morte hezrom calebeefrata abia mulher hezrom deu luz azur pai tecoa  
13,2,25,  filhos jerameel primogênito hezrom rão primogênito buna orém ozém aías  
13,2,26,  jerameel mulher cujo nome atara mãe onã  
13,2,27,  filhos rão primogênito jerameel maaz jamim equer  
13,2,28,  filhos onã samai jada filhos samai nadabe abisur  
13,2,29,  mulher abisur chamavase abiail deu luz abã molide  
13,2,30,  filhos nadabe selede apaim selede morreu filhos  
13,2,31,  filho apaim isi filho isi sesã filho sesã alai  
13,2,32,  filhos jada irmão samai jéter jônatas jéter morreu filhos  
13,2,33,  filhos jônatas pelete zaza filhos jerameel  
13,2,34,  sesã filhos filha sesã servo egípcio cujo nome jara  
13,2,35,  sesã deu filha mulher jara deu luz atai  
13,2,36,  atai gerou natã natã gerou zabade  
13,2,37,  zabade gerou eflal eflal gerou obede  
13,2,38,  obede gerou jeú jeú gerou azarias  
13,2,39,  azarias gerou heles heles gerou eleasa  
13,2,40,  eleasa gerou sismai sismai gerou salum  
13,2,41,  salum gerou jecamias jecamias gerou elisama  
13,2,42,  primogênito calebe irmão jerameel maressa pai zife filho maressa abihebrom  
13,2,43,  filhos hebrom coré tapua requém sema  
13,2,44,  sema gerou raão pai jorqueão requém gerou samai  
13,2,45,  filho samai maom maom pai betezur  
13,2,46,  efá concubina calebe deu luz harã mosa gazez harã gerou gazez  
13,2,47,  filhos jadai regém jotão gesã pelete efá saafe  
13,2,48,  maaca concubina calebe gerou seber tiraná  
13,2,49,  maaca deu luz saafe pai madmana seva pai macbena gibeá acsa filha calebe  
13,2,50,  filhos calebe filhos hur primogênito efrata sobal pai quiriatejearim  
13,2,51,  salma pai belemita harefe pai betegader  
13,2,52,  filhos sobal pai quiriatejearim haroé hazihamenuote  
13,2,53,  família quiriatejearim itrita puítas sumateus misraeus procederam zoratitas estaoleus  
13,2,54,  filhos salma belém netofatita atrotebetejoabe hazihamanaate zoreu  
13,2,55,  família escriba habitavam jabez tiratitas simeatitas sucatitas queneu vieram hamate pai casa recabe  
13,3,1,  filhos davi nasceram hebrom primogênito amnom ainoã jezreelita daniel abigail carmelita  
13,3,2,  terceiro absalão filho maaca filha talmai rei gesur quarto adonias filho hagite  
13,3,3,  quinto sefatias abital sexto itreão eglá mulher  
13,3,4,  sei filhos nasceram hebrom reinou sete ano sei meses trinta três ano reinou jerusalém  
13,3,5,  nasceram jerusalém simeia sobabe natã salomão quatro nasceram bateseba filha amiel  
13,3,6,  nasceramlhe ibar elisama elifelete  
13,3,7,  nogá nefegue jafia  
13,3,8,  elisama eliada elifelete nove  
13,3,9,  filhos davi filhos concubina tamar irmã  
13,3,10,  filho salomão roboão filho abia filho asa filho josafá  
13,3,11,  filho jeorão filho acazias filho joá  
13,3,12,  filho amazias filho azarias filho jotão  
13,3,13,  filho acaz filho ezequias filho manassés  
13,3,14,  filho amom filho josias  
13,3,15,  filhos josias primogênito joanã jeoaquim terceiro zedequias quarto salum  
13,3,16,  filhos jeoaquim jeconias zedequias  
13,3,17,  filhos jeconias cativo sealtiel  
13,3,18,  malquirão pedaías senazar jecamias hosama nedabias  
13,3,19,  filhos pedaías zorobabel simei filhos zorobabel mesulão hananias selomite irmã  
13,3,20,  hasuba oel berequias hasadias jusabehesede cinco  
13,3,21,  filhos hananias pelatias jesaías filhos refaías filhos arnã filhos obadias filhos secanias  
13,3,22,  filho secanias semaías filhos semaías hatus igal barias nearias safate sei  
13,3,23,  filhos nearias elioenai ezequias azricão três  
13,3,24,  filhos elioenai hodavias eliasibe pelaías acube joanã delaías anani sete  
13,4,1,  filhos judá perez hezrom carmi hur sobal  
13,4,2,  reaías filho sobal gerou jaate jaate gerou aumai laade família zoratitas  
13,4,3,  filhos pai etã jezreel isma idbas nome irmã hazelelponi  
13,4,4,  penuel pai gedor ezer pai husa filhos hur primogênito efrata pai belém  
13,4,5,  asur pai tecoa duas mulheres hela naara  
13,4,6,  naara deu luz auzão héfer temeni haastari filhos naara  
13,4,7,  filhos hela zerete isar etnã  
13,4,8,  coz gerou anube zobeba pai família aarel filho harum  
13,4,9,  jabez ilustre irmão mãe deulhe nome jabez dores dei luz  
13,4,10,  jabez invocou deus israel oh dera abençoasse expandisses território mão comigo preservame sobrevenha aflição deus concedeu pedido  
13,4,11,  quelube irmão suá gerou meir pai estom  
13,4,12,  estom gerou beterafa paseia teína pai irnaás homens reca  
13,4,13,  filhos quenaz otniel seraías filho otniel hatate  
13,4,14,  meonotai gerou ofra seraías gerou joabe fundador vale artífice dali artífice  
13,4,15,  filhos calebe filho jefoné iru elá naã filho elá quenaz  
13,4,16,  filhos jealelel zife zifa tiria asareel  
13,4,17,  filhos ezra jéter merede éfer jalom filhos bitia filha faraó merede tomou mulher miriã samai isbá pai estemoa  
13,4,18,  mulher judia deu luz jerede pai gedor héber pai socó jecutiel pai zanoa  
13,4,19,  filhos mulher hodias irmã naã abiqueila garmita estemoa maacatita  
13,4,20,  filhos simão amnom rina benhanã tilom filhos isi zoete benzoete  
13,4,21,  filhos selá filho judá er pai leca lada pai maressa selá pai família casa trabalhavam linho beteasbeia  
13,4,22,  joquim homens cozeba joá sarafe dominavam moabe jasubileém registro antigo  
13,4,23,  oleiro habitantes netaim gedera moravam rei servirem  
13,4,24,  filhos simeão nemuel jamim jaribe zerá saul  
13,4,25,  filho salum filho mibsão filho misma  
13,4,26,  filho misma hamuel filho zacur filho simei  
13,4,27,  simei dezesseis filhos sei filha irmão filhos multiplicaram família filhos judá  
13,4,28,  habitavam berseba molada hazarsual  
13,4,29,  bila ezém tolade  
13,4,30,  betuel horma ziclague  
13,4,31,  betemarcabote hazarsusim betebiri saaraim cidade reinado davi  
13,4,32,  aldeia etã aim rimom toquém asã cinco cidade  
13,4,33,  aldeia redor cidade baal habitações registro genealógico  
13,4,34,  registrado nome chefe família mesobabe janleque josa filho amazias  
13,4,35,  joel jeú filho josibias filho seraías filho asiel  
13,4,36,  elioenai jaacobá jesoaías asaías adiel jesimiel benaia  
13,4,37,  ziza filho sifi filho alom filho jedaías filho sinri filho semaías  
13,4,38,  família pai multiplicaram abundantemente  
13,4,39,  chegaram entrada gedor leste vale procura pasto rebanho  
13,4,40,  acharam pasto farto bom terra espaçosa tranquila pacífica descendente cam haviam morado  
13,4,41,  registrado nome dia ezequias rei judá derrubaram tenda atacaram meunitas encontravam destruíram totalmente dia ficaram morar lugar pasto rebanho  
13,4,42,  filhos simeão quinhentos homens monte seir capitães pelatias nearias refaías uziel filhos isi  
13,4,43,  mataram restante escaparam amalequita morar dia  
13,5,1,  filhos rúben primogênito israel rúben primogênito profanado leito pai direito primogenitura dado filhos josé filho israel genealogia rúben contado primogênito  
13,5,2,  judá verdade poderoso irmão veio príncipe direito primogenitura josé  
13,5,3,  filhos rúben primogênito israel enoque palu hezrom carmi  
13,5,4,  filho joel semaías filho gogue filho simei  
13,5,5,  filho mica filho reaías filho baal  
13,5,6,  filho beera tiglatepileser rei assíria levou cativo chefe rubenita  
13,5,7,  irmão família inscrito genealogia descendência chefe jeiel zacarias  
13,5,8,  bela filho azaz filho sema filho joel habitaram aroer nebo baalmeom  
13,5,9,  habitaram leste entrada deserto estende rio eufrates gado multiplicado terra gileade  
13,5,10,  dia saul fizeram guerra hagareno caíram mão habitaram tenda terra fronteira gileade leste  
13,5,11,  filhos gade habitaram terra basã salca  
13,5,12,  joel cabeça safã janai safate basã  
13,5,13,  irmão casa paterna micael mesulão seba jorai jacã zia héber sete  
13,5,14,  filhos abiail filho huri filho jaroa filho gileade filho micael filho jesisai filho jado filho buz  
13,5,15,  filho abdiel filho guni chefe família  
13,5,16,  habitaram gileade basã aldeia limite arredores sarom  
13,5,17,  inscrito genealogia dia jotão rei judá dia jeroboão rei israel  
13,5,18,  filhos rúben gadita meia tribo manassés homens valente traziam escudo espada entesavam arco treinados guerra quarenta quatro mil setecentos sessenta capazes sair batalha  
13,5,19,  fizeram guerra hagareno jetur nafis nodabe  
13,5,20,  ajudado hagareno entregue mão batalha clamaram deus deu ouvido confiaram nele  
13,5,21,  levaram gado hagareno cinquenta mil camelo duzentas cinquenta mil ovelha dois mil jumento cem mil pessoa  
13,5,22,  caíram ferido espada batalha deus habitaram lugar exílio  
13,5,23,  filhos meia tribo manassés habitaram naquela terra basã baalhermom senir monte hermom numeroso  
13,5,24,  chefe família saber éfer isi eliel azriel jeremias hodavias jadiel guerreiro valente homens famoso chefe família  
13,5,25,  infiéis deus pai prostituíram seguir deuse povo terra deus destruído  
13,5,26,  deus israel despertou espírito pul rei assíria espírito tiglatepileser rei assíria levou cativo rubenita gadita meia tribo manassés fez morar hala habor hara proximidades rio gozã permanecem dia  
13,6,1,  filhos levi gérson coate merari  
13,6,2,  filhos coate anrão isar hebrom uziel  
13,6,3,  filhos anrão arão moisés miriã filhos arão nadabe abiú eleazar itamar  
13,6,4,  eleazar gerou fineias fineias gerou abisua  
13,6,5,  abisua gerou buqui buqui gerou uzi  
13,6,6,  uzi gerou zeraías zeraías gerou meraiote  
13,6,7,  meraiote gerou amaria amaria gerou aitube  
13,6,8,  aitube gerou zadoque zadoque gerou aimaás  
13,6,9,  aimaás gerou azarias azarias gerou joanã  
13,6,10,  joanã gerou azarias serviu sacerdote templo salomão edificado jerusalém  
13,6,11,  azarias gerou amaria amaria gerou aitube  
13,6,12,  aitube gerou zadoque zadoque gerou salum  
13,6,13,  salum gerou hilquias hilquias gerou azarias  
13,6,14,  azarias gerou seraías seraías gerou jeozadaque  
13,6,15,  jeozadaque levado cativo senhor levou judá jerusalém exílio nabucodonosor  
13,6,16,  filhos levi gérson coate merari  
13,6,17,  nome filhos gérson libni simei  
13,6,18,  filhos coate anrão isar hebrom uziel  
13,6,19,  filhos merari mali musi família levita casa pai  
13,6,20,  filho gérson libni filho jaate filho zima  
13,6,21,  filho joá filho ido filho zerá filho jeaterai  
13,6,22,  filho coate aminadabe filho coré filho assir  
13,6,23,  filho elcana filho ebiasafe filho assir  
13,6,24,  filho taate filho uriel filho uzias filho saul  
13,6,25,  filhos elcana amasai aimote  
13,6,26,  filho elcana zofai filho naate  
13,6,27,  filho eliabe filho jeroão filho elcana  
13,6,28,  filhos samuel joel primogênito abia  
13,6,29,  filho merari mali filho libni filho simei filho uzá  
13,6,30,  filho simeia filho hagias filho asaías  
13,6,31,  homens davi constituiu dirigir canto casa senhor arca colocada  
13,6,32,  ministravam tabernáculo tenda encontro cântico salomão edificou casa senhor jerusalém exerciam ministério ordem prescrita  
13,6,33,  serviam filhos filhos coatitas hemã cantor filho joel filho samuel  
13,6,34,  filho elcana filho jeroão filho eliel filho toá  
13,6,35,  filho zufe filho elcana filho maate filho amasai  
13,6,36,  filho elcana filho joel filho azarias filho sofonias  
13,6,37,  filho taate filho assir filho ebiasafe filho corá  
13,6,38,  filho isar filho coate filho levi filho israel  
13,6,39,  irmão asafe asafe filho berequias filho simeia  
13,6,40,  filho micael filho baaseias filho malquias  
13,6,41,  filho etni filho zera filho adaías  
13,6,42,  filho etã filho zima filho simei  
13,6,43,  filho jaate filho gérson filho levi  
13,6,44,  irmão filhos merari saber etã filho quisi filho abdi filho maluque  
13,6,45,  filho hasabias filho amazias filho hilquias  
13,6,46,  filho anzi filho bani filho semer  
13,6,47,  filho mali filho musi filho merari filho levi  
13,6,48,  irmão levita encarregado serviço tabernáculo casa deus  
13,6,49,  arão filhos faziam oferta altar holocausto altar incenso serviço relacionado santo santo expiação israel moisés servo deus ordenado  
13,6,50,  filho arão eleazar filho fineias filho abisua  
13,6,51,  filho buqui filho uzi filho zeraías  
13,6,52,  filho meraiote filho amaria filho aitube  
13,6,53,  filho zadoque filho aimaás  
13,6,54,  lugares habitavam acampamento fronteira saber filhos arão família coatitas serem sorteado  
13,6,55,  receberam hebrom terra judá arredores  
13,6,56,  campo cidade aldeia dado calebe filho jefoné  
13,6,57,  filhos arão deram cidade refúgio hebrom libna arredores jatir estemoa arredores  
13,6,58,  hilém arredores debir arredores  
13,6,59,  asã arredores betesemes arredores  
13,6,60,  tribo benjamim geba arredores alemete arredores anatote arredores treze cidade família  
13,6,61,  restaram família coate dada sorteio dez cidade meia tribo metade manassés  
13,6,62,  filhos gérson família tribo issacar tribo aser tribo naftali tribo manassés basã dada sorteio treze cidade  
13,6,63,  filhos merari família tribo rúben tribo gade tribo zebulom dada sorteio doze cidade  
13,6,64,  filhos israel deram levita cidade arredores  
13,6,65,  deramlhe sorteio tribo filhos judá tribo filhos simeão tribo filhos benjamim cidade mencionadas nominalmente  
13,6,66,  família filhos coate dada cidade território parte tribo efraim  
13,6,67,  deram cidade refúgio siquém arredores região montanhosa efraim gezer arredores  
13,6,68,  jocmeão arredores betehorom arredores  
13,6,69,  aijalom arredores gaterimom arredores  
13,6,70,  meia tribo manassés aner arredores bileã arredores dada família filhos coate  
13,6,71,  filhos gérson dada família meia tribo manassés basã golã arredores astarote arredores  
13,6,72,  tribo issacar quedes arredores daberate arredores  
13,6,73,  ramote arredores aném arredores  
13,6,74,  tribo aser masal arredores abdom arredores  
13,6,75,  hucoque arredores reobe arredores  
13,6,76,  tribo naftali galileia quedes arredores hamom arredores quiriataim arredores  
13,6,77,  filhos merari receberam tribo zebulom rimono arredores tabor arredores  
13,6,78,  jordão altura jericó leste jordão receberam tribo rúben bezer arredores deserto jaza arredores  
13,6,79,  quedemote arredores mefaate arredores  
13,6,80,  tribo gade gileade ramote arredores maanaim arredores  
13,6,81,  hesbom arredores jazer arredores  
13,7,1,  filhos issacar tola puá jasube sinrom quatro  
13,7,2,  filhos tola uzi refaías jeriel jamai ibsão samuel chefe família descendente tola homens valente gerações cujo número dia davi vinte dois mil setecentos  
13,7,3,  filho uzi izraías filhos izraías micael obadias joel issias cinco chefe  
13,7,4,  gerações família tropa guerra trinta sei mil homens mulheres filhos  
13,7,5,  irmão família issacar homens valente oitenta sete mil registrado genealogia  
13,7,6,  filhos benjamim belá bequer jediael três  
